modifier_path	modifier_cd	name_char	modifier_blob	update_date	download_date	import_date	sourcesystem_cd	upload_id
\FHIR\Condition\evidence\detail\	FHIR:Condition.evidence.detail	FHIR Condition evidence detail		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Condition\identifier\	FHIR:Condition.identifier	FHIR Condition identifier		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Condition\note\	FHIR:Condition.note	FHIR Condition note		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Condition\onsetAge\	FHIR:Condition.onsetAge	FHIR Condition onsetAge		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Condition\onsetDateTime\	FHIR:Condition.onsetDateTime	FHIR Condition onsetDateTime		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Condition\onsetPeriod\	FHIR:Condition.onsetPeriod	FHIR Condition onsetPeriod		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Condition\onsetRange\	FHIR:Condition.onsetRange	FHIR Condition onsetRange		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Condition\onsetString\	FHIR:Condition.onsetString	FHIR Condition onsetString		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Condition\recorder\	FHIR:Condition.recorder	FHIR Condition recorder		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Condition\severity\	FHIR:Condition.severity	FHIR Condition severity		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Condition\stage\	FHIR:Condition.stage	FHIR Condition stage		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Condition\stage\assessment\	FHIR:Condition.stage.assessment	FHIR Condition stage assessment		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Condition\stage\summary\	FHIR:Condition.stage.summary	FHIR Condition stage summary		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Condition\stage\type\	FHIR:Condition.stage.type	FHIR Condition stage type		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Condition\subject\	FHIR:Condition.subject	FHIR Condition subject		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Condition\verificationStatus\	FHIR:Condition.verificationStatus	FHIR Condition verificationStatus		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ContactDetail\name\	FHIR:ContactDetail.name	FHIR ContactDetail name		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ContactDetail\telecom\	FHIR:ContactDetail.telecom	FHIR ContactDetail telecom		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ContactPoint\period\	FHIR:ContactPoint.period	FHIR ContactPoint period		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ContactPoint\rank\	FHIR:ContactPoint.rank	FHIR ContactPoint rank		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ContactPoint\system\	FHIR:ContactPoint.system	FHIR ContactPoint system		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ContactPoint\use\	FHIR:ContactPoint.use	FHIR ContactPoint use		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ContactPoint\value\	FHIR:ContactPoint.value	FHIR ContactPoint value		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\applies\	FHIR:Contract.applies	FHIR Contract applies		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\authority\	FHIR:Contract.authority	FHIR Contract authority		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\contentDerivative\	FHIR:Contract.contentDerivative	FHIR Contract contentDerivative		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\domain\	FHIR:Contract.domain	FHIR Contract domain		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\friendly\	FHIR:Contract.friendly	FHIR Contract friendly		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\friendly\contentAttachment\	FHIR:Contract.friendly.contentAttachment	FHIR Contract friendly contentAttachment		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\friendly\contentReference\	FHIR:Contract.friendly.contentReference	FHIR Contract friendly contentReference		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\identifier\	FHIR:Contract.identifier	FHIR Contract identifier		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\issued\	FHIR:Contract.issued	FHIR Contract issued		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\legal\	FHIR:Contract.legal	FHIR Contract legal		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\legal\contentAttachment\	FHIR:Contract.legal.contentAttachment	FHIR Contract legal contentAttachment		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\legal\contentReference\	FHIR:Contract.legal.contentReference	FHIR Contract legal contentReference		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\legallyBindingAttachment\	FHIR:Contract.legallyBindingAttachment	FHIR Contract legallyBindingAttachment		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\legallyBindingReference\	FHIR:Contract.legallyBindingReference	FHIR Contract legallyBindingReference		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\rule\	FHIR:Contract.rule	FHIR Contract rule		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\rule\contentAttachment\	FHIR:Contract.rule.contentAttachment	FHIR Contract rule contentAttachment		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\rule\contentReference\	FHIR:Contract.rule.contentReference	FHIR Contract rule contentReference		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\signer\	FHIR:Contract.signer	FHIR Contract signer		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\signer\party\	FHIR:Contract.signer.party	FHIR Contract signer party		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\signer\signature\	FHIR:Contract.signer.signature	FHIR Contract signer signature		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\signer\type\	FHIR:Contract.signer.type	FHIR Contract signer type		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\status\	FHIR:Contract.status	FHIR Contract status		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\subType\	FHIR:Contract.subType	FHIR Contract subType		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\subject\	FHIR:Contract.subject	FHIR Contract subject		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\	FHIR:Contract.term	FHIR Contract term		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\actionReason\	FHIR:Contract.term.actionReason	FHIR Contract term actionReason		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\action\	FHIR:Contract.term.action	FHIR Contract term action		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\agent\	FHIR:Contract.term.agent	FHIR Contract term agent		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\agent\actor\	FHIR:Contract.term.agent.actor	FHIR Contract term agent actor		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\agent\role\	FHIR:Contract.term.agent.role	FHIR Contract term agent role		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\applies\	FHIR:Contract.term.applies	FHIR Contract term applies		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\	FHIR:Contract.term.asset	FHIR Contract term asset		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\class\	FHIR:Contract.term.asset.class	FHIR Contract term asset class		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\code\	FHIR:Contract.term.asset.code	FHIR Contract term asset code		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\dataPeriod\	FHIR:Contract.term.asset.dataPeriod	FHIR Contract term asset dataPeriod		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\data\	FHIR:Contract.term.asset.data	FHIR Contract term asset data		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\data\meaning\	FHIR:Contract.term.asset.data.meaning	FHIR Contract term asset data meaning		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\data\reference\	FHIR:Contract.term.asset.data.reference	FHIR Contract term asset data reference		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\period\	FHIR:Contract.term.asset.period	FHIR Contract term asset period		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\securityLabel\	FHIR:Contract.term.asset.securityLabel	FHIR Contract term asset securityLabel		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\valuedItem\	FHIR:Contract.term.asset.valuedItem	FHIR Contract term asset valuedItem		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\valuedItem\effectiveTime\	FHIR:Contract.term.asset.valuedItem.effectiveTime	FHIR Contract term asset valuedItem effectiveTime		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\valuedItem\entityCodeableConcept\	FHIR:Contract.term.asset.valuedItem.entityCodeableConcept	FHIR Contract term asset valuedItem entityCodeableConcept		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\valuedItem\entityReference\	FHIR:Contract.term.asset.valuedItem.entityReference	FHIR Contract term asset valuedItem entityReference		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\valuedItem\factor\	FHIR:Contract.term.asset.valuedItem.factor	FHIR Contract term asset valuedItem factor		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\valuedItem\identifier\	FHIR:Contract.term.asset.valuedItem.identifier	FHIR Contract term asset valuedItem identifier		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\valuedItem\net\	FHIR:Contract.term.asset.valuedItem.net	FHIR Contract term asset valuedItem net		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\valuedItem\points\	FHIR:Contract.term.asset.valuedItem.points	FHIR Contract term asset valuedItem points		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\valuedItem\quantity\	FHIR:Contract.term.asset.valuedItem.quantity	FHIR Contract term asset valuedItem quantity		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\asset\valuedItem\unitPrice\	FHIR:Contract.term.asset.valuedItem.unitPrice	FHIR Contract term asset valuedItem unitPrice		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\	FHIR:Contract.term.group	FHIR Contract term group		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\actionReason\	FHIR:Contract.term.group.actionReason	FHIR Contract term group actionReason		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\action\	FHIR:Contract.term.group.action	FHIR Contract term group action		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\agent\	FHIR:Contract.term.group.agent	FHIR Contract term group agent		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\agent\actor\	FHIR:Contract.term.group.agent.actor	FHIR Contract term group agent actor		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\agent\role\	FHIR:Contract.term.group.agent.role	FHIR Contract term group agent role		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\applies\	FHIR:Contract.term.group.applies	FHIR Contract term group applies		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\	FHIR:Contract.term.group.asset	FHIR Contract term group asset		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\class\	FHIR:Contract.term.group.asset.class	FHIR Contract term group asset class		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\code\	FHIR:Contract.term.group.asset.code	FHIR Contract term group asset code		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\dataPeriod\	FHIR:Contract.term.group.asset.dataPeriod	FHIR Contract term group asset dataPeriod		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\data\	FHIR:Contract.term.group.asset.data	FHIR Contract term group asset data		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\data\meaning\	FHIR:Contract.term.group.asset.data.meaning	FHIR Contract term group asset data meaning		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\data\reference\	FHIR:Contract.term.group.asset.data.reference	FHIR Contract term group asset data reference		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\period\	FHIR:Contract.term.group.asset.period	FHIR Contract term group asset period		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\securityLabel\	FHIR:Contract.term.group.asset.securityLabel	FHIR Contract term group asset securityLabel		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\valuedItem\	FHIR:Contract.term.group.asset.valuedItem	FHIR Contract term group asset valuedItem		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\valuedItem\effectiveTime\	FHIR:Contract.term.group.asset.valuedItem.effectiveTime	FHIR Contract term group asset valuedItem effectiveTime		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\valuedItem\entityCodeableConcept\	FHIR:Contract.term.group.asset.valuedItem.entityCodeableConcept	FHIR Contract term group asset valuedItem entityCodeableConcept		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\valuedItem\entityReference\	FHIR:Contract.term.group.asset.valuedItem.entityReference	FHIR Contract term group asset valuedItem entityReference		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\valuedItem\factor\	FHIR:Contract.term.group.asset.valuedItem.factor	FHIR Contract term group asset valuedItem factor		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\valuedItem\identifier\	FHIR:Contract.term.group.asset.valuedItem.identifier	FHIR Contract term group asset valuedItem identifier		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\valuedItem\net\	FHIR:Contract.term.group.asset.valuedItem.net	FHIR Contract term group asset valuedItem net		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\valuedItem\points\	FHIR:Contract.term.group.asset.valuedItem.points	FHIR Contract term group asset valuedItem points		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\valuedItem\quantity\	FHIR:Contract.term.group.asset.valuedItem.quantity	FHIR Contract term group asset valuedItem quantity		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\asset\valuedItem\unitPrice\	FHIR:Contract.term.group.asset.valuedItem.unitPrice	FHIR Contract term group asset valuedItem unitPrice		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\group\	FHIR:Contract.term.group.group	FHIR Contract term group group		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\identifier\	FHIR:Contract.term.group.identifier	FHIR Contract term group identifier		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\issued\	FHIR:Contract.term.group.issued	FHIR Contract term group issued		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Contract\term\group\offer\	FHIR:Contract.term.group.offer	FHIR Contract term group offer		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
